ord_id,ord_date,cstm_name,cstm_contact,cstm_address,cstm_city,cstm_postal,cstm_country,empl_first_name,empl_last_name,shippers_name,shippers_phone,ord_details_id,ord_details_quantity,prod_id,prod_unit,prod_price,prod_id,splr_id,splr_name,splr_contact,splr_address,splr_id,splr_city,splr_postal_code,splr_country,splr_phone,splr_id,ctgr_id,ctgr_name,ctgr_desc
10440,1997-02-10,"Save-a-lot Markets","Jose Pavarotti","187 Suffolk Ln.",Boise,83720,USA,Margaret,Peacock,"United Package","(503) 555-3199",512,90,61,"24 - 500 ml bottles",28.5,61,29,"Forets derables","Chantal Goulet","148 rue Chasseur",29,Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",29,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10260,1996-07-19,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,Margaret,Peacock,"Speedy Express","(503) 555-9831",35,16,41,"12 - 12 oz cans",9.65,41,19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",19,Boston,02134,USA,"(617) 555-3267",19,8,Seafood,"Seaweed and fish"
10260,1996-07-19,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,Margaret,Peacock,"Speedy Express","(503) 555-9831",36,50,57,"24 - 250 g pkgs.",19.5,57,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",26,Salerno,84100,Italy,"(089) 6547665",26,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10260,1996-07-19,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,Margaret,Peacock,"Speedy Express","(503) 555-9831",37,15,62,"48 pies",49.3,62,29,"Forets derables","Chantal Goulet","148 rue Chasseur",29,Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",29,3,Confections,"Desserts, candies, and sweet breads"
10260,1996-07-19,"Old World Delicatessen","Rene Phillips","2743 Bering St.",Anchorage,99508,USA,Margaret,Peacock,"Speedy Express","(503) 555-9831",38,21,70,"24 - 355 ml bottles",15,70,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10267,1996-07-29,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",53,50,40,"24 - 4 oz tins",18.4,40,19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",19,Boston,02134,USA,"(617) 555-3267",19,8,Seafood,"Seaweed and fish"
10267,1996-07-29,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",54,70,59,"5 kg pkg.",55,59,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10267,1996-07-29,Frankenversand,"Peter Franken","Berliner Platz 43",Munchen,80805,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",55,15,76,"500 ml",18,76,23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",23,Lappeenranta,53120,Finland,"(953) 10956",23,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10281,1996-08-14,"Romero y tomillo","Alejandra Camino","Gran Via, 1",Madrid,28001,Spain,Margaret,Peacock,"Speedy Express","(503) 555-9831",87,1,19,"10 boxes x 12 pieces",9.2,19,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10281,1996-08-14,"Romero y tomillo","Alejandra Camino","Gran Via, 1",Madrid,28001,Spain,Margaret,Peacock,"Speedy Express","(503) 555-9831",88,6,24,"12 - 355 ml cans",4.5,24,10,"Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890",10,"Sao Paulo",5442,Brazil,"(11) 555 4640",10,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10281,1996-08-14,"Romero y tomillo","Alejandra Camino","Gran Via, 1",Madrid,28001,Spain,Margaret,Peacock,"Speedy Express","(503) 555-9831",89,4,35,"24 - 12 oz bottles",18,35,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",16,Bend,97101,USA,"(503) 555-9931",16,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10282,1996-08-15,"Romero y tomillo","Alejandra Camino","Gran Via, 1",Madrid,28001,Spain,Margaret,Peacock,"Speedy Express","(503) 555-9831",90,6,30,"10 - 200 g glasses",25.89,30,13,"Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Frahmredder 112a",13,Cuxhaven,27478,Germany,"(04721) 8713",13,8,Seafood,"Seaweed and fish"
10282,1996-08-15,"Romero y tomillo","Alejandra Camino","Gran Via, 1",Madrid,28001,Spain,Margaret,Peacock,"Speedy Express","(503) 555-9831",91,2,57,"24 - 250 g pkgs.",19.5,57,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",26,Salerno,84100,Italy,"(089) 6547665",26,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10284,1996-08-19,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",96,15,27,"100 - 100 g pieces",43.9,27,11,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",11,Berlin,10785,Germany,"(010) 9984510",11,3,Confections,"Desserts, candies, and sweet breads"
10284,1996-08-19,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",97,21,44,"20 - 2 kg bags",19.45,44,20,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",20,Singapore,0512,Singapore,555-8787,20,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10284,1996-08-19,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",98,20,60,"15 - 300 g rounds",34,60,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10284,1996-08-19,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",99,5,67,"24 - 12 oz bottles",14,67,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",16,Bend,97101,USA,"(503) 555-9931",16,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10288,1996-08-23,"Reggiani Caseifici","Maurizio Moroni","Strada Provinciale 124","Reggio Emilia",42100,Italy,Margaret,Peacock,"Speedy Express","(503) 555-9831",108,10,54,"16 pies",7.45,54,25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",25,Montreal,"H1J 1C3",Canada,"(514) 555-9022",25,6,Meat/Poultry,"Prepared meats"
10288,1996-08-23,"Reggiani Caseifici","Maurizio Moroni","Strada Provinciale 124","Reggio Emilia",42100,Italy,Margaret,Peacock,"Speedy Express","(503) 555-9831",109,3,68,"10 boxes x 8 pieces",12.5,68,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10323,1996-10-07,"Koniglich Essen","Philip Cramer","Maubelstr. 90",Brandenburg,14776,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",194,5,15,"24 - 250 ml bottles",15.5,15,6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",6,Osaka,545,Japan,"(06) 431-7877",6,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10323,1996-10-07,"Koniglich Essen","Philip Cramer","Maubelstr. 90",Brandenburg,14776,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",195,4,25,"20 - 450 g glasses",14,25,11,"Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",11,Berlin,10785,Germany,"(010) 9984510",11,3,Confections,"Desserts, candies, and sweet breads"
10323,1996-10-07,"Koniglich Essen","Philip Cramer","Maubelstr. 90",Brandenburg,14776,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",196,4,39,"750 cc per bottle",18,39,18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",18,Paris,75004,France,"(1) 03.83.00.68",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10343,1996-10-31,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",256,50,64,"20 bags x 4 pieces",33.25,64,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10343,1996-10-31,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",257,4,68,"10 boxes x 8 pieces",12.5,68,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10343,1996-10-31,"Lehmanns Marktstand","Renate Messner","Magazinweg 7","Frankfurt a.M.",60528,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",258,15,76,"500 ml",18,76,23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",23,Lappeenranta,53120,Finland,"(953) 10956",23,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10382,1996-12-13,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Margaret,Peacock,"Speedy Express","(503) 555-9831",353,32,5,"36 boxes",21.35,5,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934",2,"New Orleans",70117,USA,"(100) 555-4822",2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10382,1996-12-13,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Margaret,Peacock,"Speedy Express","(503) 555-9831",354,9,18,"16 kg pkg.",62.5,18,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,8,Seafood,"Seaweed and fish"
10382,1996-12-13,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Margaret,Peacock,"Speedy Express","(503) 555-9831",355,14,29,"50 bags x 30 sausgs.",123.79,29,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,6,Meat/Poultry,"Prepared meats"
10382,1996-12-13,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Margaret,Peacock,"Speedy Express","(503) 555-9831",356,60,33,"500 g",2.5,33,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10382,1996-12-13,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Margaret,Peacock,"Speedy Express","(503) 555-9831",357,50,74,"5 kg pkg.",10,74,4,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",4,Tokyo,100,Japan,"(03) 3555-5011",4,7,Produce,"Dried fruit and bean curd"
10418,1997-01-17,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",454,60,2,"24 - 12 oz bottles",19,2,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10418,1997-01-17,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",455,55,47,"10 - 4 oz boxes",9.5,47,22,"Zaanse Snoepfabriek","Dirk Luchte","Verkoop Rijnweg 22",22,Zaandam,"9999 ZZ",Netherlands,"(12345) 1212",22,3,Confections,"Desserts, candies, and sweet breads"
10418,1997-01-17,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",456,16,61,"24 - 500 ml bottles",28.5,61,29,"Forets derables","Chantal Goulet","148 rue Chasseur",29,Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",29,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10418,1997-01-17,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Margaret,Peacock,"Speedy Express","(503) 555-9831",457,15,74,"5 kg pkg.",10,74,4,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",4,Tokyo,100,Japan,"(03) 3555-5011",4,7,Produce,"Dried fruit and bean curd"
10426,1997-01-27,"Galeria del gastronomo","Eduardo Saavedra","Rambla de Cataluna, 23",Barcelona,08022,Spain,Margaret,Peacock,"Speedy Express","(503) 555-9831",476,5,56,"24 - 250 g pkgs.",38,56,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",26,Salerno,84100,Italy,"(089) 6547665",26,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10426,1997-01-27,"Galeria del gastronomo","Eduardo Saavedra","Rambla de Cataluna, 23",Barcelona,08022,Spain,Margaret,Peacock,"Speedy Express","(503) 555-9831",477,7,64,"20 bags x 4 pieces",33.25,64,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",12,Frankfurt,60439,Germany,"(069) 992755",12,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10430,1997-01-30,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Margaret,Peacock,"Speedy Express","(503) 555-9831",482,45,17,"20 - 1 kg tins",39,17,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,6,Meat/Poultry,"Prepared meats"
10430,1997-01-30,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Margaret,Peacock,"Speedy Express","(503) 555-9831",483,50,21,"24 pkgs. x 4 pieces",10,21,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10430,1997-01-30,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Margaret,Peacock,"Speedy Express","(503) 555-9831",484,30,56,"24 - 250 g pkgs.",38,56,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",26,Salerno,84100,Italy,"(089) 6547665",26,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10430,1997-01-30,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,Margaret,Peacock,"Speedy Express","(503) 555-9831",485,70,59,"5 kg pkg.",55,59,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10248,1996-07-04,"Wilman Kala","Matti Karttunen","Keskuskatu 45",Helsinki,21240,Finland,Steven,Buchanan,"Federal Shipping","(503) 555-9931",1,12,11,"1 kg pkg.",21,11,5,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",5,Oviedo,33007,Spain,"(98) 598 76 54",5,4,"Dairy Products",Cheeses
10248,1996-07-04,"Wilman Kala","Matti Karttunen","Keskuskatu 45",Helsinki,21240,Finland,Steven,Buchanan,"Federal Shipping","(503) 555-9931",2,10,42,"32 - 1 kg pkgs.",14,42,20,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",20,Singapore,0512,Singapore,555-8787,20,5,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10248,1996-07-04,"Wilman Kala","Matti Karttunen","Keskuskatu 45",Helsinki,21240,Finland,Steven,Buchanan,"Federal Shipping","(503) 555-9931",3,5,72,"24 - 200 g pkgs.",34.8,72,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10320,1996-10-03,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Steven,Buchanan,"Federal Shipping","(503) 555-9931",191,30,71,"10 - 500 g pkgs.",21.5,71,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10333,1996-10-18,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Steven,Buchanan,"Federal Shipping","(503) 555-9931",227,10,14,"40 - 100 g pkgs.",23.25,14,6,Mayumis,"Mayumi Ohno","92 Setsuko Chuo-ku",6,Osaka,545,Japan,"(06) 431-7877",6,7,Produce,"Dried fruit and bean curd"
10333,1996-10-18,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Steven,Buchanan,"Federal Shipping","(503) 555-9931",228,10,21,"24 pkgs. x 4 pieces",10,21,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10333,1996-10-18,"Wartian Herkku","Pirkko Koskitalo","Torikatu 38",Oulu,90110,Finland,Steven,Buchanan,"Federal Shipping","(503) 555-9931",229,40,71,"10 - 500 g pkgs.",21.5,71,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10359,1996-11-21,"Seven Seas Imports","Hari Kumar","90 Wadhurst Rd.",London,"OX15 4NB",UK,Steven,Buchanan,"Federal Shipping","(503) 555-9931",296,56,16,"32 - 500 g boxes",17.45,16,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",7,Melbourne,3058,Australia,"(03) 444-2343",7,3,Confections,"Desserts, candies, and sweet breads"
10359,1996-11-21,"Seven Seas Imports","Hari Kumar","90 Wadhurst Rd.",London,"OX15 4NB",UK,Steven,Buchanan,"Federal Shipping","(503) 555-9931",297,70,31,"12 - 100 g pkgs",12.5,31,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10359,1996-11-21,"Seven Seas Imports","Hari Kumar","90 Wadhurst Rd.",London,"OX15 4NB",UK,Steven,Buchanan,"Federal Shipping","(503) 555-9931",298,80,60,"15 - 300 g rounds",34,60,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10378,1996-12-10,"Folk och fa HB","Maria Larsson","akergatan 24",Bracke,"S-844 67",Sweden,Steven,Buchanan,"Federal Shipping","(503) 555-9931",344,6,71,"10 - 500 g pkgs.",21.5,71,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10254,1996-07-11,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,Steven,Buchanan,"United Package","(503) 555-3199",18,15,24,"12 - 355 ml cans",4.5,24,10,"Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890",10,"Sao Paulo",5442,Brazil,"(11) 555 4640",10,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10254,1996-07-11,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,Steven,Buchanan,"United Package","(503) 555-3199",19,21,55,"24 boxes x 2 pies",24,55,25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",25,Montreal,"H1J 1C3",Canada,"(514) 555-9022",25,6,Meat/Poultry,"Prepared meats"
10254,1996-07-11,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,Steven,Buchanan,"United Package","(503) 555-3199",20,21,74,"5 kg pkg.",10,74,4,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",4,Tokyo,100,Japan,"(03) 3555-5011",4,7,Produce,"Dried fruit and bean curd"
10297,1996-09-04,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,Steven,Buchanan,"United Package","(503) 555-3199",133,60,39,"750 cc per bottle",18,39,18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",18,Paris,75004,France,"(1) 03.83.00.68",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10297,1996-09-04,"Blondel pere et fils","Frederique Citeaux","24, place Kleber",Strasbourg,67000,France,Steven,Buchanan,"United Package","(503) 555-3199",134,20,72,"24 - 200 g pkgs.",34.8,72,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10372,1996-12-04,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,Steven,Buchanan,"United Package","(503) 555-3199",331,12,20,"30 gift boxes",81,20,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10372,1996-12-04,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,Steven,Buchanan,"United Package","(503) 555-3199",332,40,38,"12 - 75 cl bottles",263.5,38,18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",18,Paris,75004,France,"(1) 03.83.00.68",18,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10372,1996-12-04,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,Steven,Buchanan,"United Package","(503) 555-3199",333,70,60,"15 - 300 g rounds",34,60,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10372,1996-12-04,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,Steven,Buchanan,"United Package","(503) 555-3199",334,42,72,"24 - 200 g pkgs.",34.8,72,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10269,1996-07-31,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,Steven,Buchanan,"Speedy Express","(503) 555-9831",58,60,33,"500 g",2.5,33,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",15,Sandvika,1320,Norway,(0)2-953010,15,4,"Dairy Products",Cheeses
10269,1996-07-31,"White Clover Markets","Karl Jablonski","305 - 14th Ave. S. Suite 3B",Seattle,98128,USA,Steven,Buchanan,"Speedy Express","(503) 555-9831",59,20,72,"24 - 200 g pkgs.",34.8,72,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10358,1996-11-20,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,Steven,Buchanan,"Speedy Express","(503) 555-9831",293,10,24,"12 - 355 ml cans",4.5,24,10,"Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890",10,"Sao Paulo",5442,Brazil,"(11) 555 4640",10,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10358,1996-11-20,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,Steven,Buchanan,"Speedy Express","(503) 555-9831",294,10,34,"24 - 12 oz bottles",14,34,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",16,Bend,97101,USA,"(503) 555-9931",16,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10358,1996-11-20,"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,Steven,Buchanan,"Speedy Express","(503) 555-9831",295,20,36,"24 - 250 g jars",19,36,17,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",17,Stockholm,"S-123 45",Sweden,"08-123 45 67",17,8,Seafood,"Seaweed and fish"
10397,1996-12-27,"Princesa Isabel Vinhoss","Isabel de Castro","Estrada da saude n. 58",Lisboa,1756,Portugal,Steven,Buchanan,"Speedy Express","(503) 555-9831",398,10,21,"24 pkgs. x 4 pieces",10,21,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",8,Manchester,"M14 GSD",UK,"(161) 555-4448",8,3,Confections,"Desserts, candies, and sweet breads"
10397,1996-12-27,"Princesa Isabel Vinhoss","Isabel de Castro","Estrada da saude n. 58",Lisboa,1756,Portugal,Steven,Buchanan,"Speedy Express","(503) 555-9831",399,18,51,"50 - 300 g pkgs.",53,51,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",24,Sydney,2042,Australia,"(02) 555-5914",24,7,Produce,"Dried fruit and bean curd"
10264,1996-07-24,"Folk och fa HB","Maria Larsson","akergatan 24",Bracke,"S-844 67",Sweden,Michael,Suyama,"Federal Shipping","(503) 555-9931",48,35,2,"24 - 12 oz bottles",19,2,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",1,Londona,"EC1 4SD",UK,"(171) 555-2222",1,1,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10264,1996-07-24,"Folk och fa HB","Maria Larsson","akergatan 24",Bracke,"S-844 67",Sweden,Michael,Suyama,"Federal Shipping","(503) 555-9931",49,25,41,"12 - 12 oz cans",9.65,41,19,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",19,Boston,02134,USA,"(617) 555-3267",19,8,Seafood,"Seaweed and fish"
10423,1997-01-23,"Gourmet Lanchonetes","Andre Fonseca","Av. Brasil, 442",Campinas,04876-786,Brazil,Michael,Suyama,"Federal Shipping","(503) 555-9931",469,14,31,"12 - 100 g pkgs",12.5,31,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",14,Ravenna,48100,Italy,"(0544) 60323",14,4,"Dairy Products",Cheeses
10423,1997-01-23,"Gourmet Lanchonetes","Andre Fonseca","Av. Brasil, 442",Campinas,04876-786,Brazil,Michael,Suyama,"Federal Shipping","(503) 555-9931",470,20,59,"5 kg pkg.",55,59,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",28,Annecy,74000,France,38.76.98.06,28,4,"Dairy Products",Cheeses
10439,1997-02-07,"Mere Paillarde","Jean Fresniere","43 rue St. Laurent",Montreal,"H1J 1C3",Canada,Michael,Suyama,"Federal Shipping","(503) 555-9931",505,15,12,"10 - 500 g pkgs.",38,12,5,"Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",5,Oviedo,33007,Spain,"(98) 598 76 54",5,4,"Dairy Products",Cheeses
